"GOOD HEALTH MEDICAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        QUAZI BAGH MARKET,NEAR RAM MANDIR GOLA BAZAR SHERGHATI GAYA-824211",,,,,,,,,,,,,,,
STOCK REPORT AS ON DATE 23-07-2026,,,,,,,,,,,,,,,
Code,Product Name,Unit,Current Stock,Sales Scheme,,Purc.Scheme,,Cost Price,Value,M.R.P.,Purchase Price,Sales Price,Company,Manufacturer,Rack No.
,,,,Deal,Free,Deal,Free,,,,,,,,
000310,MEFAST P SUSP 60ML,PHYL,3,0,0,9,1,37.566,112.7,55.5,42.29,0,ZUVENTUS HEALTHCARE,,
00001187,MEFKIND DS SYP 1*60ML,MPC,2,0,0,0,0,43.0033,86.01,57.19,43.57,0,LIFESTAR PHARMA,,
ZZZ8764,MEFTAGESIC DS SUSP 60ML,PHYL,2,0,0,0,0,46.032,92.06,61.87,47.14,0,BLUE CROSS,,
BLCMEE101,MEFTAGESIC P SUSP 60ML,Pcs,4,0,0,0,0,36.268,145.07,48.75,37.14,0,BLUE CROSS,,
BLCMEPS01,MEFTAL P SYRUP 60ML,PCS,3,0,0,9,1,23.468,70.4,34.68,26.42,0,BLUE CROSS,,
BLCMES301,MEFTAL SPAS 30ML* 30 ML,Pcs,5,0,0,0,0,69.75,348.75,93.75,71.43,0,BLUE CROSS,,
BLCMESD01,MEFTAL SPAS DROP 10ML,PCS,11,0,0,0,0,56.68,623.48,80,60.95,0,BLUE CROSS,,
BLCMESD02,MEFTAL SPAS TAB 1*10TAB,TAB,2.2,0,0,0,0,38.357,84.39,51.56,39.28,0,BLUE CROSS,,M010
001738,MEGA-3 CAP 1X30,PCS,2,0,0,0,0,366.01,732.02,491.95,374.82,0,ABBOTT INDIA LIMITED,,M002
SUNMEE501,MEGABROM EYE DROP 5ML,Pcs,4,0,0,0,0,152.4767,609.91,200.63,152.86,0,SUN,,
MANK126,MEGACECLO P TAB 1*10,PCS,0.2,0,0,0,0,12.642,2.53,92.34,12.04,0,NESTLE,,
ARIME4101,MEGACHOLIN PLUS CAP 1*10CAP,CAP,6,0,0,0,0,379.45,2276.7,612,388.58,0,ARISTO,,M001
ARIMEDS01,MEGA-CV 228.5MG DRY SYP 30ML,PCS,3,0,0,9,1,43.445,130.34,64.88,49.43,0,ARISTO,,
ZZZ10248,MEGA CV 625MG TAB 10*10TAB,TAB.,102,0,0,4,1,10.686,1089.97,189.71,144.56,0,MEDLEY,,M-002
ZZZ11187,MEGA CV DRY SYP 228.5MG/5ML 1,TAB.,1,0,0,0,0,45.475,45.48,64.88,49.43,0,CIPLA,,
ARIMEFS01,MEGA CV FORTE SUSP. 30ML,PCS,3,0,0,5,1,104.6233,313.87,168.75,128.57,0,ARISTO,,
001969,MEGAFERON 1*10CAP,TAB.,4,0,0,0,0,137.6375,550.55,185,140.95,0,INTAS,,M014
00001250,MEGA FLEXON TAB 1*10 TAB,TAB,8,0,0,5,1,71.497,571.98,115.31,87.86,0,ARISTO,,M006
ZZZ7623,MEGAGLIPTIN MF TAB 1*10TAB,TABS,2,0,0,0,0,132.522,265.04,178.12,135.71,0,ARISTO,,M002
MACMEE101,MEGALIS-10MG TAB 1*4TAB,TAB,2,0,0,1,1,80.0476,160.1,212.91,162.21,0,MACLEODS,,M007
MACME4T01,MEGALIS-20MG TAB 1*4TAB,TAB,4,0,0,1,1,183.41,733.64,487.77,371.65,0,MACLEODS,,M010
3156,MEGALIS 5 1*10,TAB.,1,0,0,0,0,155.1833,155.18,226.77,157.23,0,BIOLOG,,M002
ZZZ9432,MEGANEURON NT 50MG TAB 1*10TAB,TABS,6,0,0,0,0,97.65,585.9,131.25,100,0,OTSIRA(GENETICA),,M003
ZZZ9433,MEGANEURON NT 75MG TAB 1*10TAB,TABS,10,0,0,0,0,149.973,1499.73,201.56,153.58,0,OTSIRA(GENETICA),,M003
ARIMEOP01,MEGANEURON OD PLUS CAP 1*10CAP,CAP,7,0,0,0,0,133.183,932.28,179,136.39,0,ARISTO,,M005
ZZZ1099,MEGANEURON PG CAP 1*10CAP,CAP,4,0,0,0,0,125.892,503.57,169.21,128.92,0,OTSIRA(GENETICA),,M015
ALKMET101,MEGANOR TAB 1*10TAB,TAB,1.2,0,0,0,0,80,96,143,80,0,ALKEM LAB.,,
ARIME1I01,MEGAPEN 1GM INJ 1VIAL,Pcs,5,0,0,9,1,33.666,168.33,49.22,37.5,0,ARISTO,,
ARIME5101,MEGAPEN 500MG CAP 1*10CAP,CAP,8.5,0,0,9,1,52.897,449.62,79,60.19,0,ARISTO,,M001
ARIME5I01,MEGAPEN 500MG INJ 1VAIL,Pcs,5,0,0,9,1,25.81,129.05,37.73,28.75,0,ARISTO,,
ZZZ1046,MEGAZOLID 100 DRY SYURP 30ML,PCS,3,0,0,0,0,117.8733,353.62,158.43,120.71,0,ARISTO,,
ZZZ3588,MEGAZOLID 600MG TAB 1*10TAB,TAB,3,0,0,5,1,212.492,637.48,358.09,272.86,0,ARISTO,,M007
ZZZ7665,MEGAZOLID IV 300ML,PHYL,1,0,0,0,0,461.77,461.77,614.06,467.86,0,ARISTO,,
MANMEE101,MELABEST CREAM 15GM,PCS,3,0,0,5,1,136.8933,410.68,218.43,166.43,0,MANKIND,,
AJAMEC201,MELACARE CREAM 20GM,PCS,1,0,0,0,0,184.56,184.56,242.81,185.02,0,AJANTA,,
AJAMEF101,MELACARE FORTE CREAM 20GM,Pcs,1,0,0,0,0,259.35,259.35,341.25,260,0,AJANTA,,
ZZZ3958,MELAGLOW RICH CREAM 20GM,PIC,2,0,0,0,0,420.815,841.63,635.8,430.94,0,ABBOTT,,
MICME5S01,MELMET 500MG SR TAB 1*15TAB,TAB,6,0,0,0,0,32.187,193.12,43.25,32.96,0,MICRO LAB,,M003
AIHMET101,MENABOL TAB 1*20TAB,TABS,5,0,0,0,0,183.054,915.27,246.02,187.46,0,ADCOCK INGRAM HEALTH PVT LTD,,M15
ZZZ8430,MENOHELP SYP 300ML,PHYL,2,0,0,0,0,174.1033,348.21,234,178.29,0,MAGNET LABS,,
HIMMES201,MENTAT SYRUP. 200ML,PCS,1,0,0,0,0,191,191,257,191,0,HIMALAYA,,
HIMMET601,MENTAT TAB 60 TAB,Pcs,2,0,0,0,0,153.4667,306.93,206.25,157.16,0,HIMALAYA,,
ZZZ560,MERO 1GM INJ 1VIAL,PCS,10,0,0,2,4,217.466,2174.66,876.9,668.11,0,ARISTO,,
MICRO617,MERO 500 MG INJ,TAB.,3,0,0,0,0,193.516,580.55,540.04,190,0,MEDLEY,,
000638,MERO O 200MG TAB 1 X10,Pcs,2,0,0,0,0,680.05,1360.1,914.06,696.42,0,ARISTO PHARMACEUTICALS MF-1,,M007
SUNME1T01,MESACOL 800MG TAB 1*10TAB,TAB,4,0,0,0,0,257.33,1029.32,342.19,260.72,0,SUN,,M015
3265,MESACOL CR 1g,TAB.,10,0,0,0,0,32.7778,327.78,43.13,32.86,0,BIOLOG,,
SUNMEO101,MESACOL OD TAB 1*10TAB,TAB,3,0,0,0,0,407.497,1222.49,541.88,412.86,0,SUN,,M010
ZZZ4691,METAPRO XL 25MG TAB 1*15TAB,TAB,5,0,0,0,0,47.94,239.7,66.94,51,0,MICRO,,M008
MASME2101,METCY 25MG TAB 1*10TAB,TAB,3,0,0,0,0,49.803,149.41,66.94,51,0,CMR LIFE SINENCE,,M005
CLSME5101,METCY 50MG TAB 1*10TAB,TAB,2,0,0,0,0,62.77,125.54,84.38,64.28,0,CMR LIFE SINENCE,,M005
HIFEN833,METHORA 10MG 1*10TAB,TAB.,3,0,0,0,0,41.74,125.22,55.5,42.29,0,INDCHEMIE HEALTH PRIMUS,,M004
WL6ME1P01,METHYCOBAL 500MG INJ 1ML,Pcs,5,0,0,0,0,102.106,510.53,134.34,102.36,0,WOCKHARDT LTD,,
INTMET103,METHYGIN TAB 10 TAB,Pcs,5,0,0,0,0,40,200,101.83,40,0,INTAS,,M001
PA8MEE101,METLONG 500MG TAB 1*10TAB,TAB,4,0,0,0,0,12.18,48.72,16.2,12.34,0,PANACEA  8,,M008
TORME1T02,METOCARD-AM TAB 1*10TAB,TABS,6,0,0,0,0,128.983,773.9,171.52,130.68,0,TORRENT,,M004
TORMEX101,METOCARD XL 12.5MG TAB 1*10TAB,TAB,5,0,0,0,0,67.946,339.73,90.35,68.84,0,TORRENT,,M004
TORMEX201,METOCARD XL 25MG TAB 1*10TAB,TAB,5,0,0,0,0,50.593,252.97,68,51.81,0,TORRENT,,M004
TORME5102,METOCARD XL 50MG TAB 1*10TAB,TAB,9,0,0,0,0,69.603,626.43,93.55,71.28,0,TORRENT,,M004
ZZZ10004,METOLAR XR 12.5MG CAP 1*15CAP,CAPS,5,0,0,0,0,74.175,370.88,98.62,75.15,0,CIPLA,,M002
ZZZ2373,METOLAR XR 25MG CAP 1*15CAP,CAP,7.13,0,0,0,0,63.3555,451.72,85.16,64.88,0,CIPLA,,M002
CIPMEX501,METOLAR XR 50MG CAP 1*15TAB,CAP,11,0,0,9,1,77.283,850.11,121.96,92.93,0,CIPLA,,M002
SUNME5102,METOSARTAN 50MG TAB 1*10TAB,TAB,4,0,0,0,0,156.518,626.07,208.13,158.58,0,SUN,,M015
UNIME4101,METROGYL 400MG TAB 1*15TAB,TAB,2.12,0,0,0,0,25.38,53.81,32.55,26.74,0,UNIQUE,,M001
UNIMEDG01,METROGYL DG GEL 20GM,Pcs,1,0,0,0,0,63.73,63.73,84.72,64.57,0,UNIQUE,,
ZZZ11470,METROGYL M OIT 5GM,TAB.,2,0,0,0,0,142.7167,285.43,189.77,144.6,0,CAREWIN PHARMACETICULS,,
ALKMEI101,METRON I.V 100ML,Pcs,24,0,0,0,0,13.38,321.12,22.05,13.38,0,ALKEM LAB.,,
ZZZ8318,METSMALL 1000GM TAB 1*14TAB,TABS,6,0,0,0,0,41.8782,251.27,55.7,42.43,0,DR REDDYS,,M004
DRRMETE01,METSMALL 1000MG TAB 1*10TAB,TAB,6,0,0,0,0,41.878,251.27,55.69,42.43,0,DR REDDYS,,M004
ZZZ8011,METSMALL 500MG TAB 1*28TAB,TABS,4,0,0,0,0,47.8856,191.54,64.37,49.04,0,DR REDDYS,,M015
ZZZ10663,MET STAMLO 1*10,TAB.,2,0,0,0,0,126.663,253.33,166.64,126.98,0,DR REDDYS,,M011
1078,METTRON-400 1*15TAB,TAB.,2,0,0,0,0,10,20,24,10,0,JOHNSON,,
ALVME5101,METVIO CR 50MG TAB 1*10TAB,TAB,3,0,0,0,0,47.34,142.02,59.32,47.46,0,ALVIO,,M008
TETS88,MET XL-12.5MG TAB 1 X20,TAB.,4,0,0,0,0,82.4817,329.93,109.69,83.57,0,NICHOLAS,,M011
ZZZ11473,MET XL-25 MG TAB 1 X20,TAB.,31.1,0,0,0,0,67.496,2099.13,90.71,69.12,0,CAREWIN PHARMACETICULS,,M011
ZZZ4291,MET XL 50MG TAB 1*15TAB,TAB,6,0,0,0,0,92.8065,556.84,124.74,95.04,0,AJANTA,,M006
ZZZ9391,MET XL AM25/5 1*15,TABS,3,0,0,0,0,200.9265,602.78,264.38,201.43,0,AJANTA,,M016
AJAMEXA02,MET XL AM 50/5 TAB 1*10TAB,TABS,3,0,0,0,0,254.363,763.09,334.69,255,0,AJANTA,,M015
AJAMEXR03,MET XL R 50/5* 15 TAB,Pcs,6,0,0,0,0,302.812,1816.87,398.44,303.57,0,AJANTA,,M011
ZZZ6106,MET XL TRIO 50MG TAB 1*10TAB,TAB,5,0,0,0,0,206.568,1032.84,274.69,209.29,0,AJANTA,,M011
USVME1T02,METZOK 25MG TAB 1*10TAB,TAB,10,0,0,0,0,33.387,333.87,44.87,34.19,0,USV,,M004
MICMIS101,MICROCID SR TAB 1*10TAB,TAB,3,0,0,0,0,108.773,326.32,146.2,111.39,0,MICRO LAB,,M007
MICMI1T03,MICRODOX LBX CAP 1*10CAP,CAP,5,0,0,0,0,66.266,331.33,89.06,67.86,0,MICRO LAB,,M014
SURMII101,MICROPORE 1 1INCH,Pcs,12,0,0,0,0,31.27,375.24,126.56,31.27,0,3M,,
SURMII201,MICROPORE 2 2 INCH,Pcs,2,0,0,0,0,67.6,135.2,230.63,64.38,0,3M,,
CAD192,MIFIGEST KIT 1KIT,Pcs,1,0,0,0,0,142.59,142.59,433,140,0,CADILA,,SM
OTSMIK401,MIFTY KIT  4 TAB,Pcs,4,0,0,0,0,90,360,478,90,0,OTSIRA(GENETICA),,
00001290,MIGITUS 10MG TAB 1*10T,MPC,5,0,0,0,0,119.88,599.4,175.15,121.46,0,EMCURE,,M003
LESMI1101,MIGON 10MG TAB 1*10TAB,TAB,11,0,0,0,0,38.513,423.64,51.76,39.44,0,LE SANTE,,M009
ZZZ3676,MIGON PLUS TAB 1*10TAB,TAB,4,0,0,0,0,84.747,338.99,113.91,86.79,0,CADILA,,M008
000520,MIGON TAB 1X10 1*10,PCS,6,0,0,0,0,38.6917,232.15,51.45,39.2,0,INDCHEMIE HEALTH PRIMUS,,M009
ALKMIP101,MIGRABETA PLUS TAB 1*10TAB,TAB,0.8,0,0,0,0,115.957,92.77,167.81,116.25,0,ALKEM LAB.,,M002
ALKMIT201,MIGRABETA TR 20MG TAB 1*10TAB,TAB,6,0,0,0,0,38.23,229.38,51.35,39.15,0,ALKEM LAB.,,M002
ALKMIT401,MIGRABETA TR 40MG TAB 1*10TAB,TAB,5,0,0,0,0,38.386,191.93,51.59,39.31,0,ALKEM LAB.,,M002
ARIMI1I01,MIKACIN 100MG INJ 2ML,Pcs,8,0,0,10,8,18.065,144.52,43.7,33.3,0,ARISTO,,
ARIMI2I01,MIKACIN 250MG INJ 2ML,Pcs,7,0,0,1,1,24.9588,174.71,67.1,51.12,0,ARISTO,,
ARIMI5201,MIKACIN 500MG INJ 2ML,Pcs,4,0,0,0,0,45,180,115.73,45,0,ARISTO,,
ZZZ10446,MILDY AHF SHAMPOO 100ML,TAB.,4,0,0,0,0,248.1483,992.59,333.5,254.12,0,PURE AND CURE HEALTHCARE PVT.LTD.,,
PFIMIX201,MINIPRESS XL 2.5MG TAB 1*30TAB,TAB,3,0,0,0,0,432.75,1298.25,569.4,433.83,0,PFIZER LIMITED,,M006
ZZZ6763,MINOKEM F 5% SOLUTION 60ML,PHYL,1,0,0,0,0,655.72,655.72,881.25,671.51,0,ALKEM LAB.,,
OL610,MINOLUP 60ML,TAB.,1,0,0,0,0,370,370,765,370,0,MACLEODS,,
DRRMIFF01,MINTOP FORTE 5% FOAM 60GM,PCS,2,0,0,0,0,945.745,1891.49,1271,968.5,0,DR REDDYS,,
000533,MIRA-25 1*10TAB,TAB.,3,0,0,0,0,271.9267,815.78,361.6,275.51,0,SUN,,M012
USV106,MIRABIG-S 50MG 1*10TAB,TAB.,1,0,0,0,0,460.0567,460.06,605.34,461.21,0,USV PRIVATE LTD.,,M005
MICRO658,MIRAGO S 25 1*10,TAB.,3,0,0,0,0,317.25,951.75,421.88,321.43,0,SUN,,M002
4519,MIRAGO S 50 MG TAB 1*10,TAB.,1,0,0,0,0,451.9467,451.95,601,457.9,0,SUN,,M002
000342,MIRBEG 25 TAB,TAB.,3,0,0,0,0,211.3967,634.19,281.11,214.18,0,SUN,,M007
00000818,MIRBEG 50 1*10,TAB,3,0,0,0,0,320.03,960.09,430.1,327.73,0,IPCA,,M004
00000824,MIRBEG S 25MG TAB 1*10,PCS,2,0,0,0,0,328.94,657.88,442.08,336.86,0,IPCA,,M002
INTMI7101,MIRNITE 7.5MG TAB 1*10TAB,TAB,2,0,0,0,0,74.736,149.47,99.38,75.72,0,INTAS,,M003
ALKMI1101,MIRTAKEM 15MG TAB 1*10TAB,TAB,5,0,0,0,0,133.934,669.67,178.1,135.7,0,ALKEM LAB.,,M010
SUNMI1103,MIRTAZ 15MG TAB 1*10TAB,TAB,5,0,0,0,0,107.883,539.42,145,110.48,0,SUN,,M007
SUNMII101,MIRTAZ 7.5MG TAB 1*10TAB,TAB,2,0,0,0,0,71.03,142.06,90.94,71.03,0,SUN,,M007
SURMIE501,MISTY EYE DROP 10 ML,Pcs,2,0,0,0,0,79.71,159.42,128.43,85.71,0,NRI VISION CARE,,
ZZZ9224,MODLIP 10MG TAB 1*15TAB,TABS,2,0,0,0,0,60.5145,121.03,79.63,60.67,0,TORRENT,,M010
TORMO7101,MODLIP ASG 75MG CAP 1*10CAP,CAP,2,0,0,0,0,36.92,73.84,51.65,36.92,0,TORRENT,,M010
MICMOE101,MOISTANE EYE DROP 10ML,PCS,3,0,0,0,0,394.8067,1184.42,530.6,404.31,0,MICRO LAB,,A10023400
GLEMOC102,MOMATE F CREAM 10GM,PCS,1,0,0,0,0,260.895,260.9,350.63,267.18,0,GLENMARK,,
ZZZ3126,MOMATE XL CREAM 40GM,PCS,3,0,0,0,0,301.705,905.12,405.46,308.96,0,GLENMARK,,
INTMOC101,MOMESONE CREAM 0.1% 25 GM,Pcs,3,0,0,0,0,136.02,408.06,182.81,139.29,0,INTAS,,
INTMO1101,MONIT 10MG TAB 1*15TAB,TAB,16,0,0,0,0,31.0215,496.34,41.25,31.43,0,INTAS,,M012
INTMO2102,MONIT 20MG TAB 1*15TAB,TAB,6,0,0,0,0,51.267,307.6,68.91,52.5,0,INTAS,,M010
INTMOS601,MONIT 60 SR TAB 1*10TAB,TAB,5,0,0,0,0,66.608,333.04,89.53,68.21,0,INTAS,,M010
INTMOO102,MONIT GTN 2.6MG TAB 30TAB,PCS,5,0,0,0,0,209.4567,1047.28,281.5,214.5,0,INTAS,,
INTMO6101,MONIT GTN 6.4MG TAB 1*25T,PCS,7,0,0,0,0,262.3375,1836.36,352.6,268.65,0,INTAS,,
333INT0964,MONIT SR 30 1X10,PCS,4,0,0,0,0,80.912,323.65,108.75,82.86,0,INTAS,,M010
ARIMO1102,MONOCEF 1GM INJ 1VIAL,PCS,23,0,0,10,10,23.46,539.58,66.63,50.77,0,ARISTO,,AB03
ARIMO2I01,MONOCEF 250MG VIAL 1VIAL,VIAL,2,0,0,0,0,15.331,30.66,30.26,15.37,0,ARISTO,,AB-03
ARIMO5V01,MONOCEF 500MG INJ VIAL,Pcs,21,0,0,5,2,28.8404,605.65,53.7,40.91,0,ARISTO,,
ARIMOO101,MONOCEF O 100MG SUSP. 30ML,PCS,4,0,0,9,1,131.826,527.3,196.87,150,0,ARISTO,,
ARIMO1103,MONOCEF-O 100MG TAB 1*10TAB,TAB,1.5,0,0,0,0,127.54,191.31,167.81,127.86,0,ARISTO,,M006
ZZZ10250,MONOCEF-O 200MG TAB 10*10TAB,TAB.,8.5,0,0,5,1,126.514,1075.37,215.62,164.3,0,MEDLEY,,M006
ARIMOO501,MONOCEF O 50MG SUSP. 30ML,PCS,2,0,0,0,0,75.5067,151.01,111.56,76.5,0,ARISTO,,
ARIMOCD01,MONOCEF-O CV 100/62.50 SUSP. 30ML,PCS,5,0,0,9,1,134.968,674.84,201.56,153.57,0,ARISTO,,
ZZZ10249,MONOCEF O CV 200/125MG TAB 10* 1*10,TAB.,0.4,0,0,0,0,263.665,105.47,346.88,264.32,0,MEDLEY,,M006
ARIMOOS01,MONOCEF-O CV 50/31.25 SUSP. 30ML,PCS,2,0,0,0,0,101.1333,202.27,135.93,103.57,0,ARISTO,,
ARIMOD101,MONOCEF-O DROP* 15ML,Pcs,4,0,0,0,0,70.68,282.72,95,72.38,0,ARISTO,,
ARIMO1104,MONOCEF-SB 1GM VIAL 1VIAL,PCS,14,0,0,0,0,44.08,617.12,213.28,45.14,0,ARISTO,,
SUNMO1103,MONOTRATE 10MG TAB 1*10TAB,TAB,10,0,0,0,0,20.451,204.51,27.19,20.72,0,SUN,,M009
SUNMO2103,MONOTRATE 20MG TAB 1*10TAB,TAB,8,0,0,0,0,33.847,270.78,45,34.29,0,SUN,,M009
CIPMO1101,MONTAIR 10MG TAB 1*10TAB,TAB,5,0,0,0,0,196.053,980.27,263.49,200.77,0,CIPLA,,M007
ZZZ10251,MONTAIR LC TAB 1*15,STRI,0.1,0,0,0,0,287.0205,28.7,381.64,290.8,0,MEDLEY,,M009
CIPMOL101,MONTAIR LC TAB 1*15TAB,TABS,1,0,0,0,0,312.356,312.36,419.79,319.87,0,CIPLA,,M001
1148,MONTAS L TAB,TAB.,13,0,0,0,0,5,65,183,50,0,OTHER PRODUCTS,,M015
ARIMO1105,MONTAZ 125`  1 VAIL,Pcs,6,0,0,0,0,35.2217,211.33,61.54,36.07,0,ARISTO,,
ARIMO5I01,MONTAZ 500MG VAIL 1VAIL,PICS,9,0,0,0,0,67.29,605.61,153.75,68.91,0,ARISTO,,AB-03
000329,MONTEK LC TAB 1*15,TAB,2,0,0,0,0,277.068,554.14,368.44,280.72,0,SUN,,M015
ZZZ3874,MONTEMAC AL TAB 1*10TAB,TAB,3,0,0,0,0,146.473,439.42,196.87,150,0,MACLEODS,,M009
ZZZ10429,MONTINA FX CAP 1*10,TAB.,0.1,0,0,9,1,56.494,5.65,84.37,64.28,0,ARISTO,,M009
ZZZ10386,MONTINA-L DT TAB 1*10,TAB.,11.6,0,0,9,1,40.604,471.01,60,45.71,0,ARISTO,,M009
ARIMOOS02,MONTINA L SYRUP. 30ML,PCS,3,0,0,0,0,33.8933,101.68,50.62,34.71,0,ARISTO,,
ZZZ9524,MONTINA L SYRUP 60ML,PHYL,3,0,0,9,1,56.494,169.48,84.37,64.28,0,ARISTO,,
ZZZ10584,MONTINA L TABS 1*10,TAB.,4.3,0,0,9,1,54.062,232.47,84.37,64.28,0,ARISTO,,M009
ZZZ10348,MOOV 10GM OINT. 1X10GM 1,TAB.,12,0,0,0,0,57.25,687,68,56.21,0,PURE AND CURE HEALTHCARE PVT.LTD.,,
ZZZ10350,MOOV OINT 1 *30GM,TAB.,7,0,0,0,0,145.218,1016.53,180,142.58,0,PURE AND CURE HEALTHCARE PVT.LTD.,,
ZZZ10304,MOOV SPRAY 15GM 1,TAB.,7,0,0,0,0,50,350,90,50,0,PURE AND CURE HEALTHCARE PVT.LTD.,,
RECMOS301,MOOV SPRAY 35GM,PCS,7,0,0,0,0,153,1071,186,153,0,RECKITT,,
ZZZ10586,MORR F 5% LOTION 1X60ML,TAB.,1,0,0,0,0,632.48,632.48,850,647.7,0,ABBOTT,,
RALMO2101,MOX 250MG CAP 1*15CAP,CAP,3.1,0,0,0,0,27.825,86.26,38.43,29.28,0,SUN PHARMACEUTICALS,,M007
RALMO5101,MOX 500MG CAP 1*15,STRP,13.4,0,0,0,0,78.966,1058.14,117.77,89.74,0,RANBAXY LAB,,M007
ZZZ978,MOX CV 625MG TAB 1*10TAB,TAB,9.2,0,0,5,1,122.437,1126.42,195.38,148.86,0,SUN,,M012
TORMOO501,MOXIF 400MG TAB 1*5TAB,TAB,2,0,0,0,0,103.66,207.32,137.85,105.03,0,TORRENT,,M0012
MICMOE503,MOXIGRAM EYE DROP 5ML,Pcs,4,0,0,0,0,140.2067,560.83,188.43,143.58,0,MICRO,,
ZZZ6920,MOXIKIND CV 625MG TAB 1*10TAB,TABS,2.2,0,0,0,0,136.123,299.47,182.96,139.4,0,MANKIND,,M-01
000567,MOXILUP EYE DROP,TAB.,2,0,0,0,0,26.2533,52.51,138.75,25,0,SUN,,
MACMO0101,MOXOVAS 0.2MG TAB 1*10TAB,TAB,5,0,0,0,0,89.136,445.68,118.53,90.31,0,MACLEODS,,M010
MACMO0102, MOXOVAS 0.3MG TAB 1*10TAB,TAB,3,0,0,0,0,107.413,322.24,144.37,110,0,MACLEODS,,M003
0625,MOX SYP  S  1X30ML 1*30ML,PCS,3,0,0,0,0,22.4033,67.21,31.54,24.09,0,CORONA,,
INTMO5101,MOZA 5MG TAB 1*10TAB,TAB,5,0,0,0,0,83.403,417.02,112.1,85.41,0,INTAS,,M009
INTMOM102,MOZA MPS TAB 1*10TAB,TAB,5,0,0,0,0,102.01,510.05,137.1,104.46,0,INTAS,,M011
WYEMUGM01,MUCAINE GEL MINT 200ML,PCS,3,0,0,0,0,205.1233,615.37,275.68,210.06,0,PFIZER LIMITED,,
CIPMU1T01,MUCINAC 600MG TAB 1*10TAB,TAB,1.8,0,0,0,0,275.373,495.67,366.19,279,0,CIPLA,,M012
000309,MUCINAC AB 1*15TAB,TAB.,3,0,0,0,0,196.72,590.16,261.59,199.31,0,MACLEO,,M011
3269,MULMINA MANGO SYRUP 200,TAB.,1,0,0,5,1,28.5033,28.5,45,34.29,0,BIOLOG,,
HIFEN749,MULTIDEX-AZ CAP 20*10,PCS,12,0,0,0,0,12.233,146.8,183.75,11.65,0,INDCHEMIE HEALTH PRIMUS,,
HIFEN878,MUOUT XL 38GM,TAB.,6,0,0,0,0,332.5883,1995.53,442.27,336.97,0,INDCHEMIE HEALTH PRIMUS,,
IFEN431,MUPINEC 10GM OINT,TAB.,5,0,0,0,0,80,400,216.71,80,0,ALKEM METABOLICS,,
USVMV1M01,M.V.I.INJ 10ML,Pcs,6,0,0,0,0,23.69,142.14,31.17,23.75,0,USV,,
000573,MY AID DIAPER L 2PC,TAB.,5,0,0,0,0,90,450,150,90,0,AAREEN PHARMA,,
000572,MY AID DIAPER XL 1*10,TAB.,3,0,0,0,0,300,900,600,300,0,AAREEN PHARMA,,
000574,MY AID DIAPER XL 2PC,TAB.,6,0,0,0,0,72,432,120,72,0,AAREEN PHARMA,,
000575,MY AID KNEE CAP L,TAB.,3,0,0,0,0,140,420,250,140,0,AAREEN PHARMA,,
000577,MY AID KNEE CAP M,TAB.,1,0,0,0,0,140,140,250,140,0,AAREEN PHARMA,,
000576,MY AID KNEE CAP S,TAB.,3,0,0,0,0,140,420,250,140,0,AAREEN PHARMA,,
CADMY6101,MYCOBUTOL 600MG TAB 1*10TAB,TAB,5,0,0,0,0,33.116,165.58,43.58,33.2,0,CADILA,,M010
CADMY8101,MYCOBUTOL 800MG TAB 1*10TAB,TAB,3,0,0,0,0,40.188,120.56,52.88,40.29,0,CADILA,,M010
IFEN441,MYCODERM-NM CREAM,TAB.,2,0,0,0,0,87,174,116.6,87,0,ALKEM METABOLICS,,
000563,MYELOXE OD  TAB 1*10,TAB.,4,0,0,0,0,124.69,498.76,175,125,0,SUN,,M005
000416,MYLO BOTTEL 125 ML,TAB.,4,0,0,0,0,77.4,309.6,129,77.4,0,LUPIN,,
000624,MYLO GLASS FEEDER 250ML,TAB.,2,0,0,0,0,247.5,495,379,247.5,0,OTHER PRODUCTS,,
000412,MYLO L 28 PAINTS,TAB.,4,0,0,0,0,240,960,399,240,0,LUPIN,,
000413,MYLO L 7 PAINTS,TAB.,9,0,0,0,0,65,585,99,65,0,LUPIN,,
000415,MYLO M 32 PAINTS,TAB.,4,0,0,0,0,240,960,399,240,0,LUPIN,,
000414,MYLO M 8 PAINTS,TAB.,9,0,0,0,0,65,585,99,65,0,LUPIN,,
HIFEN937,MYLO NB 42 PAINTS,TAB.,6,0,0,0,0,240,1440,399,240,0,SUN,,
000474,MYLO NIPPLE,TAB.,44,0,0,0,0,45,1980,79,45,0,UNICHEM,,
000598,MYLO P BOTTEL 250ML,TAB.,4,0,0,0,0,101.33,405.32,169,101.33,0,ARISTO PHARMACEUTICALS MF-3,,
000625,MYLO POWDER 100GM,TAB.,2,0,0,0,0,90,180,129,90,0,OTHER PRODUCTS,,
000623,MYLO RASES CREAM,TAB.,5,0,0,0,0,96.66,483.3,149,96.66,0,OTHER PRODUCTS,,
000411,MYLO S 38 DIPPER,TAB.,9,0,0,0,0,240,2160,399,240,0,LUPIN,,
HIFEN931,MYLO STEEL BOTTEL,TAB.,1,0,0,0,0,336,336,561,336,0,SUN,,
000418,MYLO WIPES 72,TAB.,18,0,0,0,0,50,900,179,50,0,LUPIN,,
